idioma,audio,modo,fallo,duracion_audio_s,tiempo_total_s,rtf,hypothesis,reference
es,en.20100310.23.3-387,streaming,,75.0005,69.86532296299993,0.931531429297137," La historia me absolverá. Fue el famoso alegato de un joven abogado que hizo vibrar a su pueblo. La historia le absuelve en efecto de su rebeldía contra la tiranía y luego contra el bloqueo norteamericano. Pero con el mismo enfático enjuiciamiento, este Parlamento que representa al mayor espacio de libertad y democracia del mundo, condena a la dictadura que padece el pueblo de Cuba, la violación de los derechos humanos en la isla, la impiedad con los presos políticos, el desprecio hacia sus nacionales exiliados. El juicio de la historia está claro. Con esta resolución, diputados de todas las ideologías, nos ponemos al lado de los cubanos que luchan. Hay que evitar por todos los medios posibles la represión brutal que sufren, incluso superando la paralizante llamada posición común. Homenajeo al poeta Raúl Rivero, en el último verso de su Habana. No le impongan impuestos al cariño al vacío, la asfixia, la amargura. La ruina de la patria están seguras. Tranquilos, compañeros, ya nos vamos.","¡ La historia me absolverá ! fue el famoso alegato de un joven abogado que hizo vibrar a su pueblo . La historia le absuelve , en efecto , de su rebeldía contra la tiranía y luego contra el bloqueo estadounidense .
Pero con el mismo enfático enjuiciamiento , este Parlamento , que representa el mayor espacio de libertad y democracia del mundo , condena la dictadura que padece el pueblo de Cuba , la violación de los derechos humanos en la isla , la impiedad con los presos políticos , el desprecio hacia sus nacionales exiliados . El juicio de la historia está claro .
Con esta Resolución , diputados de todas las ideologías nos ponemos al lado de los cubanos que luchan . Hay que evitar por todos los medios posibles la represión brutal que sufren , incluso superando la paralizante llamada Posición Común .
Homenajeo al poeta Raúl Rivero en los últimos versos escritos en su Habana : « No le impongan impuestos al cariño , al vacío , la asfixia , la amargura . Las ruinas de la patria están seguras . Tranquilos compañeros . Ya nos vamos » .
"
en,en.20081022.17.3-162,offline,,66.989625,65.37294327400014,0.9758666849381548," Thank you, Mr Chairman. I share with my friend and colleague, Mr Gill, delight that we are closing loopholes in this directive. Timeshare is a big industry, but it also can be a big scam. For example, I've been dealing with a company called the European Timeshare Owners Association, which operates in Spain, but conveniently from an address in Gibraltar. And I've had constituents tell me that they were approached by this company who offered to resell their timeshare when they went to Spain at great expense. They found there was nobody to buy their timeshare but this company wanting to sell them other timeshare. I've been trying to get in touch with this company for several weeks and only finally this week managed to do so because miraculously their phone numbers they give don't have people at the other end to answer and they don't seem to respond to letters either and I would hope we would start now to crack down an organisations like the European Timeshare Owners Organisation because they give timeshare a bad name and frankly they damage the image of the Spanish holiday industry which I know you care so much about.","Mr President , I share in the delight of my friend and colleague , Ms Gill , that we are closing loopholes in this directive .
Timeshare is a big industry , but it also can be a big scam . For example , I have been dealing with a company called the European Timeshare Owners Organisation , which operates in Spain – but conveniently from an address in Gibraltar – and constituents have told me that they were approached by this company which offered to resell their timeshare . When they went to Spain at great expense , they found there was nobody to buy their timeshare , but this company wanting to sell them other timeshares .
I have been trying to get in touch with this company for several weeks and only finally this week managed to do so , because , miraculously , the phone numbers they give do not have people at the other end to answer – and they do not seem to respond to letters either .
I hope that we will start now to crack down on organisations like the European Timeshare Owners Organisation , because they give timeshare a bad name and , frankly , they damage the image of the Spanish holiday industry , which I know you care so much about .
"
en,en.20081022.17.3-162,streaming,,66.989625,66.53848730000027,0.993265558659274," Thank you, Mr Chairman. I share with my friend and colleague, Mr Gill, delight that we are closing loopholes in this directive. Timeshare is a big industry, but it also can be a big scam. For example, I've been dealing with a company called the European Timeshare Owners Association, which operates in Spain, but conveniently from an address in Gibraltar. And I've had constituents tell me that they were approached by this company who offered to resell their timeshare when they went to Spain at great expense. They found there was nobody to buy their timeshare but this company wanting to sell them other timeshare. I've been trying to get in touch with this company for several weeks and only finally this week managed to do so because miraculously their phone numbers they give don't have people at the other end to answer and they don't seem to respond to letters either and I would hope we would start now to crack down an organisations like the European Timeshare Owners Organisation because they give timeshare a bad name and frankly they damage the image of the Spanish holiday industry which I know you care so much about.","Mr President , I share in the delight of my friend and colleague , Ms Gill , that we are closing loopholes in this directive .
Timeshare is a big industry , but it also can be a big scam . For example , I have been dealing with a company called the European Timeshare Owners Organisation , which operates in Spain – but conveniently from an address in Gibraltar – and constituents have told me that they were approached by this company which offered to resell their timeshare . When they went to Spain at great expense , they found there was nobody to buy their timeshare , but this company wanting to sell them other timeshares .
I have been trying to get in touch with this company for several weeks and only finally this week managed to do so , because , miraculously , the phone numbers they give do not have people at the other end to answer – and they do not seem to respond to letters either .
I hope that we will start now to crack down on organisations like the European Timeshare Owners Organisation , because they give timeshare a bad name and , frankly , they damage the image of the Spanish holiday industry , which I know you care so much about .
"
en,en.20100615.8.2-145,offline,,29.025,29.82307083699925,1.0274959806029027," President, I hate to have to prolong this further, but So what I would like to ask is if indeed this is the correct way to do it, to do it the last time. Thank you.","Mr President , I hate to have to prolong this further . What you said in your instructions was that people could either vote in favour or abstain . The final results show , however , ‘ in favour ’ , ‘ abstentions ’ and ‘ against ’ . I understand that there may be many people who would have voted differently if they had known they had the choice of the three . What I would like to ask is , if indeed this is the correct way to do it , to do it one last time .
"
en,en.20100615.8.2-145,streaming,,29.025,27.837589074999414,0.9590900628768102," President, I hate to have to prolong this further, but So what I would like to ask is if indeed this is the correct way to do it, to do it the last time. Thank you.","Mr President , I hate to have to prolong this further . What you said in your instructions was that people could either vote in favour or abstain . The final results show , however , ‘ in favour ’ , ‘ abstentions ’ and ‘ against ’ . I understand that there may be many people who would have voted differently if they had known they had the choice of the three . What I would like to ask is , if indeed this is the correct way to do it , to do it one last time .
"
en,en.20090914.23.1-076,offline,,50.9910625,48.5528411790001,0.9521833591720137," President, I want to raise the case of Mr. John Zafiropoulos, who is in prison in Greece. His family, who are my constituents, are convinced of his innocence. At the beginning of this year, I wrote to the Minister of Justice in Athens, raising the case. I didn't get a reply. So in a one-minute speech here in May in this hemicycle, I raised the question. Immediately after I'd spoken, the Greek permanent representation rushed to my office and promised me an immediate reply from the minister in person. Four months later, nothing. So if the Greek permanent representation is listening to us now in the hemicycle, I would like to express my surprise and dismay that nothing has happened. Would they please get me a reply from the minister and look at the case of Mr. John Zafiropoulos again?","Mr President , I want to raise the case of Mr John Zafiropoulos , who is in prison in Greece . His family , who are my constituents , are convinced of his innocence . At the beginning of this year , I wrote to the Minister of Justice in Athens raising the case . I did not get a reply , so in a one-minute speech here in May in this Hemicycle I raised the question . Immediately after I had spoken , the Greek Permanent Representation rushed to my office and promised me an immediate reply from the Minister in person . Four months later : nothing .
If the Greek Permanent Representation is listening to us now in the Hemicycle , I would like to express my surprise and dismay that nothing has happened . Would they please get me a reply from the Minister and look at the case of Mr John Zafiropoulos again ?
"
en,en.20090914.23.1-076,streaming,,50.9910625,48.492752084999665,0.9510049351295566," President, I want to raise the case of Mr. John Zafiropoulos, who is in prison in Greece. His family, who are my constituents, are convinced of his innocence. At the beginning of this year, I wrote to the Minister of Justice in Athens, raising the case. I didn't get a reply. So in a one-minute speech here in May in this hemicycle, I raised the question. Immediately after I'd spoken, the Greek permanent representation rushed to my office and promised me an immediate reply from the minister in person. Four months later, nothing. So if the Greek permanent representation is listening to us now in the hemicycle, I would like to express my surprise and dismay that nothing has happened. Would they please get me a reply from the minister and look at the case of Mr. John Zafiropoulos again?","Mr President , I want to raise the case of Mr John Zafiropoulos , who is in prison in Greece . His family , who are my constituents , are convinced of his innocence . At the beginning of this year , I wrote to the Minister of Justice in Athens raising the case . I did not get a reply , so in a one-minute speech here in May in this Hemicycle I raised the question . Immediately after I had spoken , the Greek Permanent Representation rushed to my office and promised me an immediate reply from the Minister in person . Four months later : nothing .
If the Greek Permanent Representation is listening to us now in the Hemicycle , I would like to express my surprise and dismay that nothing has happened . Would they please get me a reply from the Minister and look at the case of Mr John Zafiropoulos again ?
"
en,en.20090112.13.1-045,offline,,70.0314375,64.63595857199834,0.9229563304622778," Republic. President, the gas crisis has left hundreds of thousands of households across 17 European countries without heating during freezing temperature. Eastern and Central Europe has been affected the most by the dispute which has shut down factories and schools. Even if Kiev and Moscow sign the EU-brokered deal after hours of talks with EU official Gazprom says that the deal to restart gas supplies to Europe via Ukraine will be delayed as it has not received a copy of the agreement. The team of technical experts sent by the European Commission will check flows into Ukraine pipelines from Russia and even if the gas starts to flow in Ukraine it may take about 36 hours for it to reach EU states. As a result, Europe needs a single policy on energy security in order to avoid future conflict and it needs to diversify its energy sources of supplies. I welcome the intervention of the Parliament in the dispute and hope that an agreement will be reached as soon as possible in order to avoid a deepening conflict. Thank you.","Mr President , the gas crisis has left hundreds of thousands of households across 17 European countries without heating during freezing temperatures . Eastern and central Europe have been affected the most by the dispute , which has shut down factories and schools .
Even if Kiev and Moscow sign the EU-brokered deal after hours of talks with EU officials , Gazprom says that the deal to restart gas supplies to Europe via Ukraine will be delayed as it has not received a copy of the agreement .
The team of technical experts sent by the European Commission will check flows into Ukrainian pipelines from Russia and , even if the gas starts to flow in Ukraine , it may take about 36 hours to reach EU Member States . As a result , Europe needs a single policy on energy security in order to avoid future conflicts and it needs to diversity its sources of energy supplies .
I welcome the intervention of Parliament in the dispute and hope that an agreement will be reached as soon as possible in order to avoid a deepening conflict .
"
en,en.20090112.13.1-045,streaming,,70.0314375,66.98587866700109,0.9565115476460282," Republic. President, the gas crisis has left hundreds of thousands of households across 17 European countries without heating during freezing temperature. Eastern and Central Europe has been affected the most by the dispute which has shut down factories and schools. Even if Kiev and Moscow sign the EU-brokered deal after hours of talks with EU official Gazprom says that the deal to restart gas supplies to Europe via Ukraine will be delayed as it has not received a copy of the agreement. The team of technical experts sent by the European Commission will check flows into Ukraine pipelines from Russia and even if the gas starts to flow in Ukraine it may take about 36 hours for it to reach EU states. As a result, Europe needs a single policy on energy security in order to avoid future conflict and it needs to diversify its energy sources of supplies. I welcome the intervention of the Parliament in the dispute and hope that an agreement will be reached as soon as possible in order to avoid a deepening conflict. Thank you.","Mr President , the gas crisis has left hundreds of thousands of households across 17 European countries without heating during freezing temperatures . Eastern and central Europe have been affected the most by the dispute , which has shut down factories and schools .
Even if Kiev and Moscow sign the EU-brokered deal after hours of talks with EU officials , Gazprom says that the deal to restart gas supplies to Europe via Ukraine will be delayed as it has not received a copy of the agreement .
The team of technical experts sent by the European Commission will check flows into Ukrainian pipelines from Russia and , even if the gas starts to flow in Ukraine , it may take about 36 hours to reach EU Member States . As a result , Europe needs a single policy on energy security in order to avoid future conflicts and it needs to diversity its sources of energy supplies .
I welcome the intervention of Parliament in the dispute and hope that an agreement will be reached as soon as possible in order to avoid a deepening conflict .
"
en,en.20101214.32.2-175,offline,,65.991125,62.654842193998775,0.9494434621928143," Thank you very much. I just want to say that my voting machine didn't work at the voting on the European Protection Order. But I would have voted in favor because this is a very important issue and it was important that the Parliament adopted the European Protection Order today. This legislation is essential for Europe. The mutual recognition of judgment and judicial decisions is fundamental in the area of freedom, security and justice. In order to prevent a crime or a new crime being committed against a protected person, the executing state is now given a legal base for recognizing a decision previously adopted in another member state. This legislation is needed for the protection of violence against women and the other victims of violence. It is an essential and important step in making victims able to reside or stay wherever they want to in the EU. And thereby be included in the freedom of movement. Thank you, Mr. President.","Mr President , I just want to say that my voting machine did not work for the vote on the European Protection Order , but I would have voted in favour because this is a very important issue and it was important for Parliament to adopt the European Protection Order today .
This legislation is essential for Europe . The mutual recognition of judgment and judicial decisions is fundamental in an area of freedom , security and justice . In order to prevent a crime , or a new crime , being committed against a protected person , the executing state is now given a legal base for recognising a decision previously adopted in another Member State .
This legislation is needed for the prevention of violence against women and the other victims of violence . It is an essential and important step in enabling victims to reside or stay wherever they want in the EU and thereby be included in the freedom of movement .
"
en,en.20101214.32.2-175,streaming,,65.991125,63.62459349300116,0.9641386397489232," Thank you very much. I just want to say that my voting machine didn't work at the voting on the European Protection Order. But I would have voted in favor because this is a very important issue and it was important that the Parliament adopted the European Protection Order today. This legislation is essential for Europe. The mutual recognition of judgment and judicial decisions is fundamental in the area of freedom, security and justice. In order to prevent a crime or a new crime being committed against a protected person, the executing state is now given a legal base for recognizing a decision previously adopted in another member state. This legislation is needed for the protection of violence against women and the other victims of violence. It is an essential and important step in making victims able to reside or stay wherever they want to in the EU. And thereby be included in the freedom of movement. Thank you, Mr. President.","Mr President , I just want to say that my voting machine did not work for the vote on the European Protection Order , but I would have voted in favour because this is a very important issue and it was important for Parliament to adopt the European Protection Order today .
This legislation is essential for Europe . The mutual recognition of judgment and judicial decisions is fundamental in an area of freedom , security and justice . In order to prevent a crime , or a new crime , being committed against a protected person , the executing state is now given a legal base for recognising a decision previously adopted in another Member State .
This legislation is needed for the prevention of violence against women and the other victims of violence . It is an essential and important step in enabling victims to reside or stay wherever they want in the EU and thereby be included in the freedom of movement .
"
en,en.20101215.23.3-279,offline,,44.0250625,43.442093104997184,0.9867582381057878," I hope that you appreciate the fact that we allowed you, that I allowed you to speak, although what you raised was really not a point of order. My job is not to monitor what members decide to say. My job is to ensure that they say it when they have the time to say it, as opposed to interrupting each other and doing so, I might add, in a rather rude and loud way. So thank you for your comment. I will insist when I chair at least that members conduct themselves in a civil way among each other and try to keep the time as best I can. What members say in the room in a democratic room such as this is their business, not mine. Now, Mr. Kelly, for one minute.","I hope that you appreciate the fact that I allowed you to speak , although what you raised was not really a point of order . My job is not to monitor what Members decide to say . My job is to ensure that they say it when they have the time to say it , as opposed to interrupting each other and doing so , I might add , in a rather rude and loud way . So thank you for your comment . I will insist , when I chair at least , that Members conduct themselves in a civil way with each other , and I will try to keep the time as best I can . What Members say in the room , in a democratic room such as this , is their business , not mine .
"
en,en.20101215.23.3-279,streaming,,44.0250625,44.482848728002864,1.0103983095538562," I hope that you appreciate the fact that we allowed you, that I allowed you to speak, although what you raised was really not a point of order. My job is not to monitor what members decide to say. My job is to ensure that they say it when they have the time to say it, as opposed to interrupting each other and doing so, I might add, in a rather rude and loud way. So thank you for your comment. I will insist when I chair at least that members conduct themselves in a civil way among each other and try to keep the time as best I can. What members say in the room in a democratic room such as this is their business, not mine. Now, Mr. Kelly, for one minute.","I hope that you appreciate the fact that I allowed you to speak , although what you raised was not really a point of order . My job is not to monitor what Members decide to say . My job is to ensure that they say it when they have the time to say it , as opposed to interrupting each other and doing so , I might add , in a rather rude and loud way . So thank you for your comment . I will insist , when I chair at least , that Members conduct themselves in a civil way with each other , and I will try to keep the time as best I can . What Members say in the room , in a democratic room such as this , is their business , not mine .
"
en,en.20090507.29.4-153,offline,,69.985,66.30261432399857,0.9473832153175477," Thank you very much, President. After 15 years, this will be my last speech in the European Parliament, and I think there are few more important issues than the whole question of asylum and how European countries face this challenge. President, there's no easy response to this issue either. If there was, some country would have found it by now. In reality, I would suggest that the only way to reduce the number of desperate people who seek refuge or asylum in a country other than their own is to address the root causes that force them to leave their homes and country of origin. That is why it is so important, colleagues, that we in the EU and in all developed democratic countries offer advice, help and support, including financial support, to those countries that are affected by war, internal violence, lack of human rights or discrimination. Equally, we have to address the poverty around the world which contributes to migratory pressures. We should never condemn people who are forced to seek asylum or refugee status. Instead, we should offer sympathy and offer our support. That today, colleagues, is our challenge. Thank you, President. Thank you, Parliament.","Mr President , after 15 years this will be my last speech in the European Parliament and I think there are few more important issues than the whole question of asylum and how European countries face this challenge .
There is no easy response to this issue either . If there was , some country would have found it by now . In reality , I would suggest that the only way to reduce the number of desperate people who seek refuge or asylum in a country other than their own is to address the root causes that force them to leave their homes and countries of origin . That is why it is so important that we in the EU , and in all developed democratic countries , offer advice , help and support – including financial support – to those countries that are affected by war , internal violence , lack of human rights or discrimination .
Equally , we have to address the poverty around the world which contributes to migratory pressures . We should never condemn people who are forced to seek asylum or refugee status . Instead , we should offer sympathy and offer our support . That is our challenge today .
"
en,en.20090507.29.4-153,streaming,,69.985,71.28686520100018,1.0186020604558146," Thank you very much, President. After 15 years, this will be my last speech in the European Parliament, and I think there are few more important issues than the whole question of asylum and how European countries face this challenge. President, there's no easy response to this issue either. If there was, some country would have found it by now. In reality, I would suggest that the only way to reduce the number of desperate people who seek refuge or asylum in a country other than their own is to address the root causes that force them to leave their homes and country of origin. That is why it is so important, colleagues, that we in the EU and in all developed democratic countries offer advice, help and support, including financial support, to those countries that are affected by war, internal violence, lack of human rights or discrimination. Equally, we have to address the poverty around the world which contributes to migratory pressures. We should never condemn people who are forced to seek asylum or refugee status. Instead, we should offer sympathy and offer our support. That today, colleagues, is our challenge. Thank you, President. Thank you, Parliament.","Mr President , after 15 years this will be my last speech in the European Parliament and I think there are few more important issues than the whole question of asylum and how European countries face this challenge .
There is no easy response to this issue either . If there was , some country would have found it by now . In reality , I would suggest that the only way to reduce the number of desperate people who seek refuge or asylum in a country other than their own is to address the root causes that force them to leave their homes and countries of origin . That is why it is so important that we in the EU , and in all developed democratic countries , offer advice , help and support – including financial support – to those countries that are affected by war , internal violence , lack of human rights or discrimination .
Equally , we have to address the poverty around the world which contributes to migratory pressures . We should never condemn people who are forced to seek asylum or refugee status . Instead , we should offer sympathy and offer our support . That is our challenge today .
"
en,en.20090324.30.2-363,offline,,60.000375,57.27705620400229,0.9546116370773065," Mr. President, what worries me most is the suggestion that the European Investment Bank has a significant role to play in solving the financial crisis, that it can somehow act as the Europe-wide body to provide stimulus where member states have singularly failed to coordinate their own stimuli. The danger is that if it expands its activities too far into supporting commercial banks and governments, as has been suggested, then its enviable high credit rating may be downgraded like some of our governments. The EIB has a leverage of about 35 times, and its shareholders are member state governments. It would be a serious issue if it were to go bust like some of our commercial banks. The report, even encourages the EIB and the Commission to increase lending by experimenting with new innovative financial instruments. I thought the world had seen enough of clever financial tricks.","Mr President , what worries me most is the suggestion that the European Investment Bank ( EIB ) has a significant role to play in solving the financial crisis – that it can somehow act as the Europe-wide body to provide stimulus where Member States have singularly failed to coordinate their own stimuli .
The danger is that , if it expands its activities too far into supporting commercial banks and governments – as has been suggested – then its enviable high credit rating may be downgraded , like some of our governments .
The EIB has a leverage of about 35 times , and its shareholders are Member State governments . It would be a serious issue if it were to go bust , like some of our commercial banks . The report even encourages the EIB and the Commission to increase lending by experimenting with new innovative financial instruments . I thought the world had seen enough of clever financial tricks .
"
en,en.20090324.30.2-363,streaming,,60.000375,61.093946722998226,1.0182260814702946," Mr. President, what worries me most is the suggestion that the European Investment Bank has a significant role to play in solving the financial crisis, that it can somehow act as the Europe-wide body to provide stimulus where member states have singularly failed to coordinate their own stimuli. The danger is that if it expands its activities too far into supporting commercial banks and governments, as has been suggested, then its enviable high credit rating may be downgraded like some of our governments. The EIB has a leverage of about 35 times, and its shareholders are member state governments. It would be a serious issue if it were to go bust like some of our commercial banks. The report, even encourages the EIB and the Commission to increase lending by experimenting with new innovative financial instruments. I thought the world had seen enough of clever financial tricks.","Mr President , what worries me most is the suggestion that the European Investment Bank ( EIB ) has a significant role to play in solving the financial crisis – that it can somehow act as the Europe-wide body to provide stimulus where Member States have singularly failed to coordinate their own stimuli .
The danger is that , if it expands its activities too far into supporting commercial banks and governments – as has been suggested – then its enviable high credit rating may be downgraded , like some of our governments .
The EIB has a leverage of about 35 times , and its shareholders are Member State governments . It would be a serious issue if it were to go bust , like some of our commercial banks . The report even encourages the EIB and the Commission to increase lending by experimenting with new innovative financial instruments . I thought the world had seen enough of clever financial tricks .
"
en,en.20090324.3.2-029,offline,,67.0128125,64.9856770639999,0.9697500319659006," Commissioner, I speak to the Van Nisselrooy report, and to emphasize three points. First, that territorial cohesion involves promoting polycentric development across the European Union. This means eliminating disparities within as well as between regions. There is consequently a need for improved spatial analysis and the development of indicators against which policies can be designed and their impact assessed. Second, there must be an integrated approach with measurement in advance of the effect that sectoral policies would have at regional levels and the achievement of greater synergy between them. Certainly, such impact assessment could pre-empt certain problems, such as those posed by the electronic identification of sheep in Scotland. Third, an integrated approach demands proper multi-level governance involving all stakeholders in the design and implementation of strategies. What the Commissioner has said in these respects has been very welcome and I hope for great support for this excellent report.","Madam President , I speak on the van Nistelrooij report and to emphasise three points .
First , that territorial cohesion involves promoting polycentric development across the European Union . This means eliminating disparities within , as well as between , regions . There is consequently a need for improved spatial analysis and the development of indicators against which policies can be designed and their impact assessed .
Second , there must be an integrated approach , with measurement in advance of the effect that sectoral policies would have at regional levels and the achievement of greater synergy between them . Certainly , such impact assessment could pre-empt certain problems , such as those posed by the electronic identification of sheep in Scotland .
Third , an integrated approach demands proper multilevel governance , involving all stakeholders in the design and implementation of strategies .
What the Commissioner has said in these respects has been very welcome , and I hope for great support for this excellent report .
"
en,en.20090324.3.2-029,streaming,,67.0128125,68.31782867799848,1.0194741293390497," Commissioner, I speak to the Van Nisselrooy report, and to emphasize three points. First, that territorial cohesion involves promoting polycentric development across the European Union. This means eliminating disparities within as well as between regions. There is consequently a need for improved spatial analysis and the development of indicators against which policies can be designed and their impact assessed. Second, there must be an integrated approach with measurement in advance of the effect that sectoral policies would have at regional levels and the achievement of greater synergy between them. Certainly, such impact assessment could pre-empt certain problems, such as those posed by the electronic identification of sheep in Scotland. Third, an integrated approach demands proper multi-level governance involving all stakeholders in the design and implementation of strategies. What the Commissioner has said in these respects has been very welcome and I hope for great support for this excellent report.","Madam President , I speak on the van Nistelrooij report and to emphasise three points .
First , that territorial cohesion involves promoting polycentric development across the European Union . This means eliminating disparities within , as well as between , regions . There is consequently a need for improved spatial analysis and the development of indicators against which policies can be designed and their impact assessed .
Second , there must be an integrated approach , with measurement in advance of the effect that sectoral policies would have at regional levels and the achievement of greater synergy between them . Certainly , such impact assessment could pre-empt certain problems , such as those posed by the electronic identification of sheep in Scotland .
Third , an integrated approach demands proper multilevel governance , involving all stakeholders in the design and implementation of strategies .
What the Commissioner has said in these respects has been very welcome , and I hope for great support for this excellent report .
"
en,en.20091125.17.3-142,offline,,48.018875,48.94148729299923,1.0192135341154749," Thank you, Mr. President. It is a very important issue, and I voted for this resolution because I believe that we need to have peace of legislation protecting our citizens in case of island bankruptcies. Millions of our citizens are using low-cost islands every day. However, a higher number of low-cost island bankruptcies in the European Union since 2000, and the recent case of SkyEurope clearly demonstrated the vulnerability of the low-cost carriers to the changing oil prices and the current difficult economic conditions. We must rectify this situation and we ask the Commission to consider the most adequate compensation measures for our passengers. Thank you.","Mr President , this is a very important issue and I voted for this resolution because I believe that we need to have a piece of legislation protecting our citizens in case of airline bankruptcies . Millions of our citizens use low-cost airlines every day . However , the high number of low-cost airline bankruptcies in the European Union since 2000 , and the recent case of Sky Europe , have clearly demonstrated the vulnerability of the low-cost carriers to the changing oil prices and the current difficult economic conditions .
We must rectify this situation , and we ask the Commission to consider the most adequate compensation measures for our passengers .
"
en,en.20091125.17.3-142,streaming,,48.018875,47.827778322000086,0.9960203841093754," Thank you, Mr. President. It is a very important issue, and I voted for this resolution because I believe that we need to have peace of legislation protecting our citizens in case of island bankruptcies. Millions of our citizens are using low-cost islands every day. However, a higher number of low-cost island bankruptcies in the European Union since 2000, and the recent case of SkyEurope clearly demonstrated the vulnerability of the low-cost carriers to the changing oil prices and the current difficult economic conditions. We must rectify this situation and we ask the Commission to consider the most adequate compensation measures for our passengers. Thank you.","Mr President , this is a very important issue and I voted for this resolution because I believe that we need to have a piece of legislation protecting our citizens in case of airline bankruptcies . Millions of our citizens use low-cost airlines every day . However , the high number of low-cost airline bankruptcies in the European Union since 2000 , and the recent case of Sky Europe , have clearly demonstrated the vulnerability of the low-cost carriers to the changing oil prices and the current difficult economic conditions .
We must rectify this situation , and we ask the Commission to consider the most adequate compensation measures for our passengers .
"
en,en.20110324.4.4-016-000,offline,,75.97575,72.27380760400047,0.9512746844091761," Thank you, President. We also welcome the successful conclusion of the second phase of the EU Open Skies Agreement. Indeed, after several years, it was rather overdue. Obviously, this agreement is a significant breakthrough, and it's to be welcomed. And I acknowledge that negotiators have made huge progress in the areas of security, competition, market access and environmental cooperation. But like the Commissioner, I am disappointed that this agreement did not achieve its ultimate objective of a complete opening of the market, without restrictions on either side. The failure to resolve fully issues of foreign ownership and control, cabotage, must be addressed in future discussions if European carriers are to truly benefit. Of course, agreements mean compromise, but that doesn't mean getting a deal at any price. President, the aviation industry is massively important to Europe. It facilitates economic growth, trade, investment and tourism. Air agreements with third countries offer our airlines great opportunities in foreign markets. And I therefore urge the Commission to continue to strive to conclude air agreements which are fair, robust and lead to full liberalisation, which will benefit both European carriers and consumers. And finally, can we just add our support to the EU-Vietnam agreement? Thank you.","Madam President , we also welcome the successful conclusion of the second phase of the EU open skies agreement . Indeed , after several years it was rather overdue . Obviously this agreement is a significant breakthrough and it is to be welcomed . I acknowledge that negotiators have made huge progress in the areas of security , competition , market access and environmental cooperation . But , like the Commissioner , I am disappointed that this agreement did not achieve its ultimate objective of a complete opening of the market without restrictions on either side . The failure to resolve fully issues of foreign ownership and control ( cabotage ) must be addressed in future discussions if European carriers are to truly benefit . Of course agreements mean compromise , but that does not mean getting a deal at any price .
The aviation industry is massively important to Europe . It facilitates economic growth , trade , investment and tourism . Air agreements with third countries offer our airlines great opportunities in foreign markets , and I therefore urge the Commission to continue to strive to conclude air agreements which are fair , robust and lead to full liberalisation , which will benefit both European carriers and consumers . Finally , can we just add our support to the EU-Vietnam agreement .
"
en,en.20110324.4.4-016-000,streaming,,75.97575,73.07237499400071,0.9617855038482767," Thank you, President. We also welcome the successful conclusion of the second phase of the EU Open Skies Agreement. Indeed, after several years, it was rather overdue. Obviously, this agreement is a significant breakthrough, and it's to be welcomed. And I acknowledge that negotiators have made huge progress in the areas of security, competition, market access and environmental cooperation. But like the Commissioner, I am disappointed that this agreement did not achieve its ultimate objective of a complete opening of the market, without restrictions on either side. The failure to resolve fully issues of foreign ownership and control, cabotage, must be addressed in future discussions if European carriers are to truly benefit. Of course, agreements mean compromise, but that doesn't mean getting a deal at any price. President, the aviation industry is massively important to Europe. It facilitates economic growth, trade, investment and tourism. Air agreements with third countries offer our airlines great opportunities in foreign markets. And I therefore urge the Commission to continue to strive to conclude air agreements which are fair, robust and lead to full liberalisation, which will benefit both European carriers and consumers. And finally, can we just add our support to the EU-Vietnam agreement? Thank you.","Madam President , we also welcome the successful conclusion of the second phase of the EU open skies agreement . Indeed , after several years it was rather overdue . Obviously this agreement is a significant breakthrough and it is to be welcomed . I acknowledge that negotiators have made huge progress in the areas of security , competition , market access and environmental cooperation . But , like the Commissioner , I am disappointed that this agreement did not achieve its ultimate objective of a complete opening of the market without restrictions on either side . The failure to resolve fully issues of foreign ownership and control ( cabotage ) must be addressed in future discussions if European carriers are to truly benefit . Of course agreements mean compromise , but that does not mean getting a deal at any price .
The aviation industry is massively important to Europe . It facilitates economic growth , trade , investment and tourism . Air agreements with third countries offer our airlines great opportunities in foreign markets , and I therefore urge the Commission to continue to strive to conclude air agreements which are fair , robust and lead to full liberalisation , which will benefit both European carriers and consumers . Finally , can we just add our support to the EU-Vietnam agreement .
"
en,en.20090114.13.3-161,offline,,57.02825,54.412216791999526,0.9541274156580208," Ti ringrazio, signor Presidente. Thank you, President. I've just voted on the situation of fundamental rights in the European Union. It is with great regret that together with my two Maltese colleagues in the PES, we have had to abstain. On the report. Although the report refers to numerous issues of fundamental human rights which are laudable, it includes other issues such as abortion, which should never have been included in this report. As the multi-social representatives in the European Parliament are against abortion, we have had to vote against these particular parts of the report. Indeed, there are other issues included in this report, such as living wills and the right to dignity at the end of life, which are sensitive issues regarding which we have had to abstain. That is why we abstained at the end of this vote. May I thank you for this opportunity. Grazie. Procediamo.","Mr President , today we have just voted on the situation of fundamental rights in the European Union . It is with great regret that , together with my two Maltese colleagues in the PSE Group , we have had to abstain from voting on the report .
Although the report refers to numerous issues of fundamental human rights which are laudable , it includes other issues , such as abortion , which should never have been included in this report . As the Maltese social representatives in the European Parliament are against abortion , we have had to vote against these particular parts of the report .
There are , indeed , other issues included in this report , such as living wills and the right to dignity at the end of life , which are sensitive issues , regarding which we have had to abstain . That is why we abstained at the end of this vote . I would like to thank you for this opportunity .
"
